ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20010801028219I,"[{""text"": ""Sudden and without warning the anti-skid system failed."", ""role"": ""Maintenance personnel"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Anti-Skid System Failure""], ""unsafe_decision"": [""Misdiagnosed Emergency - Maintenance personnel""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Sudden and without warning the anti-skid system failed.""}]",success
20010810021089I,[],"{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency; Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""INFLIGHT SHUTDOWN DUE TO VIBRATION AND SMOKE ENTERING CABIN""}]",success
20010713018489I,"[{""text"": ""LOOSE PANEL ON THE AIRCRAFT'S RIGHT ENGINE PYLON"", ""role"": ""Maintenance"", ""tier"": ""unsafe_perception""}]","{""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""LOOSE PANEL ON THE AIRCRAFT'S RIGHT ENGINE PYLON""}]",success
20010720020959I,"[{""text"": ""INCREASED THE POWER AFTER CONFIGURING THE AIRCRAFT FOR LANDING"", ""role"": ""Captain"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Captain""], ""operator_physical"": [""Fatigue - Captain""], ""personnel_crm"": [""Failed to Communicate - Captain""], ""unsafe_skill"": [""INCREASED THE POWER AFTER CONFIGURING THE AIRCRAFT FOR LANDING""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""INCREASED THE POWER AFTER CONFIGURING THE AIRCRAFT FOR LANDING""}]",success
20010805018629I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Attendant""], ""operator_physical"": [""Physical Fatigue - Flight Attendant""], ""unsafe_skill"": [""Failed to Prioritize Attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_perception"", ""evidence"": ""FLIGHT ATTENDANT WAS INJURED (SPRAINED ANKLE) ATTEMPTING TO STOP SERVICE CART FROM ROLLING.""}]",success
20010810023149I,"[{""text"": ""HYDRAULIC SYSTEM FAIL"", ""role"": ""Maintenance Crew"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""HYDRAULIC SYSTEM FAIL""}]",success
20010814028031I,"[{""text"": ""Night visibility"", ""role"": ""Pilot"", ""tier"": ""unsafe_perception""}]","{""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}",[],success
20010713016059I,"[{""text"": ""GEAR DID NOT COME DOWN. INTRANSIT LIGHT ILLUMINATED"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""GEAR DID NOT COME DOWN. INTRANSIT LIGHT ILLUMINATED (Maintenance crew)""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""GEAR DID NOT COME DOWN. INTRANSIT LIGHT ILLUMINATED""}]",success
20010724022989I,"[{""text"": ""LOOSE POWER LEVER CONNECTION"", ""role"": ""Maintenance"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""LOOSE POWER LEVER CONNECTION""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""LOOSE POWER LEVER CONNECTION""}, {""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""MAINTENANCE HAD WORKED ON THE RIGGING IN THE PAST AND APPARENTLY HAD NOT SAFETIED THE POWER LEVER CONNECTION""}]",success
20010814028249I,[],"{""unsafe_decision"": [""R&R #1 engine oil pressure transducer, IAW PW MM 7 2-01-50, ops leak check OK. - Maintenance crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""R&R #1 ENGINE OIL PRESSURE TRANSDUCER, IAW PW MM 7 2-01-50, OPS LEAK CHECK OK. AIRCRAFT THEN WAS RETURNED TO SERVICE.""}]",success
20010731019949I,"[{""text"": ""A pax van hit acft wing."", ""role"": ""Ground crew"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Ground Crew""], ""unsafe_violation"": [""A pax van hit acft wing.""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""A pax van hit acft wing.""}]",success
20010805020379I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""DECISION TO PROCEED TO KFLL ACCOMPLISHED""}]",success
20010813022579I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""THE AFT CARGO FIRE PROTECTION CEU CONNECTOR WAS FOUND CONTAMINATED AND WAS REPLACED AT CHECK-C 6-8-01 AT STL.""}]",success
20010803021989I,[],"{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Physical Fatigue - Pilot""], ""operator_limits"": [""Insufficient Reaction Time - Pilot""], ""unsafe_decision"": [""Exceeded Ability - Pilot""]}",[],success
20010917025239I,"[{""text"": ""Improperly Serviced"", ""role"": ""Maintenance Personnel"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""'Over serviced, allowing fumes from the hydraulic system to enter the aircraft through the air conditioning system.' - Maintenance Personnel""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""UNITED MAINTENANCE PERSONNEL FOUND THE RIGHT HYDRAULIC SYSTEM OVER SERVICED, ALLOWING FUMES FROM THE HYDRAULIC SYSTEM TO ENTER THE AIRCRAFT THROUGH THE AIRCONDITIONING SYSTEM.""}]",success
20010928028719I,"[{""text"": ""CREW PERFORMED ABNORMAL CHECKLIST"", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""CREW PERFORMED ABNORMAL CHECKLIST""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""CREW PERFORMED ABNORMAL CHECKLIST""}]",success
20010824021039I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_skill"": [""Omitted Checklist Step (Pilot)""]}",[],success
20010911039179A,[],"{""operator_mental"": [""Complacency - Operator (Crew)""], ""personnel_crm"": [""Failed to Communicate - Operator (Crew)""], ""unsafe_violation"": [""'was hijacked and crashed in Shanksville, PA.' - Hijackers (implied)""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""THE AIRCRAFT WAS ENROUTE FROM NEWARK, NJ TO SAN FRANCISCO, CA. WAS HIJACKED AND CRASHED IN SHANKSVILLE, PA.""}]",success
20010925025709I,"[{""text"": ""No specific unsafe acts identified."", ""role"": ""N/A"", ""tier"": ""N/A""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Maintenance concluded that the number two engine, P1 air line failed.""]}",[],success
20010824025279I,"[{""text"": ""Master caution warning and chimes (brake over heat and aural message)"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""Master caution warning and chimes (brake over heat and aural message)""}]",success
20010818024319I,"[{""text"": ""Commenced a left turn to avoid the storms."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Commenced a left turn to avoid the storms.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Commenced a left turn to avoid the storms.""}]",success
20010826025599I,"[{""text"": ""Continued to MCI despite suspicion of blown tire/tread separation."", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency: Continued to MCI despite suspicion of blown tire/tread separation.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Continued to MCI despite suspicion of blown tire/tread separation.""}]",success
20010917024429I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""First Officer Hebb"", ""tier"": ""unsafe_decision""}]","{""operator_physical"": [""Medical Illness - First Officer Hebb""], ""personnel_crm"": [""Failed to Communicate - First Officer Hebb""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""personnel_readiness"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""FIRST OFFICER HEBB WAS MEDICALLY CLEARED TO FLY BY AMR MEDICAL ABOUT TWO WEEKS PREVIOUSLY FROM BEING ON MEDICAL LEAVE. FIRST OFFICORER HEBB FELT CHEST PAINS DURING FLIGHT FROM DFW TO GSP.""}]",success
20010928028069I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_perception"", ""evidence"": ""THE CAPTAIN DID NOT KEEP THE GROUND GUIDE IN SIGHT.""}]",success
20010906028239I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""THE CREW RESET CIRCUIT BREAKER AND IT POPPED AGAIN. THE CREW THEN RETURNED TO THE GATE TO WRITE UP THE MAINTENANCE DISCREPANCY.""}]",success
20010917032549I,"[{""text"": ""The aircraft returned to Omaha and landed without incident."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency: Pilot decided to return to Omaha instead of continuing the flight.""]}",[],success
20010908025559I,[],"{""unsafe_decision"": [""\""diverted to MCI due to number 2 engine problem\"" - Pilot""]}",[],success
20010902024999I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20010824030159I,"[{""text"": ""Cntl Intfr By Passen"", ""role"": ""Passenger"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Complacency - pilot""], ""personnel_crm"": [""Failed to Communicate - pilot""], ""unsafe_violation"": [""Cntl Intfr By Passen""]}",[],success
20010828027239I,"[{""text"": ""REVIEWED THE ROLL CONTROL JAM CHECKLIST IN CASE THE CONTROLS DID JAM"", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency: crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""REVIEWED THE ROLL CONTROL JAM CHECKLIST IN CASE THE CONTROLS DID JAM""}]",success
20010924025609I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Maintenance concluded that a 'B' nut was leaking at the left hand thrust reverse control valve. The 'B' nut was retorqued, the hydraulic system serviced and the affected system was operated and found OK.""]}",[],success
20011120032909I,"[{""text"": ""Did not shut down engine as it continued to produce power."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Exceeded Ability - Pilot did not shut down engine as it continued to produce power.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Did not shut down engine as it continued to produce power.""}]",success
20011126032799I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Pilot""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""THE HYDRAULIC QUANTITY GAGE DROPPED FROM 2 GALLONS TO 1 GALLON INDICATED. THE HYDRAULIC \""A\"" SYSTEM PUMPS WERE TURNED OFF.""}]",success
20011107031709I,"[{""text"": ""PX WITHOUT SEAT BELT HIT HEAD ON OERHEAD COMPARTMENT"", ""role"": ""Passenger"", ""tier"": ""unsafe_skill""}, {""text"": ""FLIGHT ATTENDANT ROBERT SCHEGBER WHILE ASKING PAX TO PUT SEAT BELT ON HIT HIS HEAD AND FELL TO FLOOR"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Attendant""], ""personnel_crm"": [""Failed to Communicate - Flight Attendant""], ""unsafe_skill"": [""PX WITHOUT SEAT BELT HIT HEAD ON OERHEAD COMPARTMENT (Passenger)"", ""FLIGHT ATTENDANT ROBERT SCHEGBER WHILE ASKING PAX TO PUT SEAT BELT ON HIT HIS HEAD AND FELL TO FLOOR (Flight Attendant)""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_skill"", ""evidence"": ""PX WITHOUT SEAT BELT HIT HEAD ON OERHEAD COMPARTMENT, FLIGHT ATTENDANT ROBERT SCHEGBER WHILE ASKING PAX TO PUT SEAT BELT ON HIT HIS HEAD AND FELL TO FLOOR""}]",success
20011124031229I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""A/C WOULD NOT TURN LEFT. DISCREPANCY WRITTEN UP.""}]",success
20011019037219I,[],"{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Physical Fatigue - Pilot""], ""unsafe_decision"": [""Miscellaneous, Other;Pilot Incap Excludes""]}",[],success
20011008028439I,"[{""text"": ""Changed a flap position indicator"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""Changed a flap position indicator""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Changed a flap position indicator""}]",success
20011026029069I,"[{""text"": ""RECEIVED LEFT HAND SHAKER, PUSHER AND AOA CAS MESSAGES"", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_decision"": [""Misdiagnosed Emergency - crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""RECEIVED LEFT HAND SHAKER, PUSHER AND AOA CAS MESSAGES""}]",success
20011024028779I,"[{""text"": ""LOUD CRACK AND THE WINDSHIELD ON THE PILOTS SIDE CRACKED"", ""role"": ""pilot"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""LOUD CRACK AND THE WINDSHIELD ON THE PILOTS SIDE CRACKED""}]",success
20011106031219I,[],"{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot (Visual Condition Unknown)""], ""unsafe_violation"": [""Struck Animal""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""ON TAKEOFF THE AIRCRAFT STRUCK A DEER.""}]",success
20011108033369I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""SHUTDOWN OF #2 ENGINE IN FLIGHT.""}]",success
20011018029479I,"[{""text"": ""The busses right outside rearview mirror apparently hit the left navigation clear lens cover."", ""role"": ""Argenbright Security Company Bus Driver"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""The busses right outside rearview mirror apparently hit the left navigation clear lens cover.""}]",success
20011114030829I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Captain""], ""personnel_crm"": [""Failed to Communicate - Captain""], ""unsafe_decision"": [""Misdiagnosed Emergency - Captain""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""THE CAPTAIN ELECTED TO SHUT DOWN THE #2 ENGINE AND RETURN TO PIT.""}]",success
